[2025-03-27 11:21:24] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-27 11:21:24] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-27 11:21:24] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-27 11:21:27] [class-ss-url-fetcher.php:251] Fetching URL: C:\xampp\htdocs\Abhi-singh\wp-content\uploads
[2025-03-27 11:21:27] [class-ss-url-fetcher.php:251] Fetching URL: C:\xampp\htdocs\Abhi-singh\wp-content
[2025-03-27 11:21:29] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-27 11:21:29] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-27 11:21:29] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-27 11:21:31] [class-ss-url-fetcher.php:251] Fetching URL: C:\xampp\htdocs\Abhi-singh\wp-content\uploads
[2025-03-27 11:21:31] [class-ss-url-fetcher.php:251] Fetching URL: C:\xampp\htdocs\Abhi-singh\wp-content
[2025-03-27 11:21:41] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484\
[2025-03-27 11:21:41] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/abhi-singh/
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-5-rtl.min.css?simply_static_page=1633
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:103] Filesize: 1668 bytes
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-5-rtl.min.css
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e53512f3457-uEjw1B.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-5-rtl.min.css
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:59] [class-ss-page.php:119] Checking Content Identical:fffe345aa5fbc5fd8806b4db6fbb6f2bef65957f===. Value: FALSE
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-5.min.css
[2025-03-27 11:22:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 1209
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e53513290a6-xvCaQx.tmp
[2025-03-27 11:22:59] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-5.min.css?simply_static_page=1634
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-5.min.css?simply_static_page=1634
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:103] Filesize: 1668 bytes
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-5.min.css
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e53513290a6-xvCaQx.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-5.min.css
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:59] [class-ss-page.php:119] Checking Content Identical:fffe345aa5fbc5fd8806b4db6fbb6f2bef65957f===. Value: FALSE
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-7-rtl.min.css
[2025-03-27 11:22:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 1209
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e5351359930-UedEzX.tmp
[2025-03-27 11:22:59] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-7-rtl.min.css?simply_static_page=1635
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-7-rtl.min.css?simply_static_page=1635
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:103] Filesize: 1723 bytes
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-7-rtl.min.css
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e5351359930-UedEzX.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-7-rtl.min.css
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:59] [class-ss-page.php:119] Checking Content Identical:d0f41855f09434bb2522a51aea0995bf32ee22fc===. Value: FALSE
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-7.min.css
[2025-03-27 11:22:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 1209
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e5351386391-FjqF6h.tmp
[2025-03-27 11:22:59] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-7.min.css?simply_static_page=1636
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-7.min.css?simply_static_page=1636
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:103] Filesize: 1723 bytes
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-7.min.css
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e5351386391-FjqF6h.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/css/widget-link-in-bio-var-7.min.css
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:59] [class-ss-page.php:119] Checking Content Identical:d0f41855f09434bb2522a51aea0995bf32ee22fc===. Value: FALSE
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio-vars-rtl.min.css
[2025-03-27 11:22:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 1209
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e53513aae80-3Ohanh.tmp
[2025-03-27 11:22:59] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio-vars-rtl.min.css?simply_static_page=1637
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio-vars-rtl.min.css?simply_static_page=1637
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:103] Filesize: 40 bytes
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-link-in-bio-vars-rtl.min.css
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e53513aae80-3Ohanh.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/css/widget-link-in-bio-vars-rtl.min.css
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:59] [class-ss-page.php:119] Checking Content Identical:e114eef7bb23345b801cba10e136cf059fba3b6a===. Value: FALSE
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio-vars.min.css
[2025-03-27 11:22:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 1209
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e53513c7571-g6jRQI.tmp
[2025-03-27 11:22:59] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio-vars.min.css?simply_static_page=1638
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio-vars.min.css?simply_static_page=1638
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:103] Filesize: 40 bytes
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-link-in-bio-vars.min.css
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e53513c7571-g6jRQI.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/css/widget-link-in-bio-vars.min.css
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:59] [class-ss-page.php:119] Checking Content Identical:e114eef7bb23345b801cba10e136cf059fba3b6a===. Value: FALSE
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio.min.css
[2025-03-27 11:22:59] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 1209
[2025-03-27 11:22:59] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e53513f05af-4HhHGH.tmp
[2025-03-27 11:22:59] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio.min.css?simply_static_page=1639
[2025-03-27 11:22:59] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-link-in-bio.min.css?simply_static_page=1639
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:103] Filesize: 18047 bytes
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-link-in-bio.min.css
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e53513f05af-4HhHGH.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/css/widget-link-in-bio.min.css
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:23:00] [class-ss-page.php:119] Checking Content Identical:21f09e10ad7de5049410ecae1603142469b9756e===. Value: FALSE
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-menu-anchor-rtl.min.css
[2025-03-27 11:23:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 1209
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e53514178a8-RTL1q4.tmp
[2025-03-27 11:23:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-menu-anchor-rtl.min.css?simply_static_page=1640
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-menu-anchor-rtl.min.css?simply_static_page=1640
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:103] Filesize: 106 bytes
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-menu-anchor-rtl.min.css
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e53514178a8-RTL1q4.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/css/widget-menu-anchor-rtl.min.css
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:23:00] [class-ss-page.php:119] Checking Content Identical:9b7a0df880b6364aeb4fa39b6c05715779f35cab===. Value: FALSE
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-menu-anchor.min.css
[2025-03-27 11:23:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 1209
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e5351432bac-QveoWL.tmp
[2025-03-27 11:23:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-menu-anchor.min.css?simply_static_page=1641
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-menu-anchor.min.css?simply_static_page=1641
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:103] Filesize: 106 bytes
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-menu-anchor.min.css
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e5351432bac-QveoWL.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/css/widget-menu-anchor.min.css
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:23:00] [class-ss-page.php:119] Checking Content Identical:9b7a0df880b6364aeb4fa39b6c05715779f35cab===. Value: FALSE
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-nested-accordion-rtl.min.css
[2025-03-27 11:23:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 1209
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e53514470e2-udKpME.tmp
[2025-03-27 11:23:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-nested-accordion-rtl.min.css?simply_static_page=1642
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-nested-accordion-rtl.min.css?simply_static_page=1642
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:103] Filesize: 5164 bytes
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-nested-accordion-rtl.min.css
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e53514470e2-udKpME.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/wp-content/plugins/elementor/assets/css/widget-nested-accordion-rtl.min.css
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:23:00] [class-ss-page.php:119] Checking Content Identical:fabc14d279aa334e2c511b955f053683018770a2===. Value: FALSE
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min.css
[2025-03-27 11:23:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 1209
[2025-03-27 11:23:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e535145f7c4-gkz7qJ.tmp
[2025-03-27 11:23:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min.css?simply_static_page=1643
[2025-03-27 11:23:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min.css?simply_static_page=1643
